chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr15	30536470	30537642	1173	8	0.693876236182832	0.238020646382344	0.455855589800488	18.9669820615255
chr4	188215954	188216256	303	4	0.0575675347198968	0.574257035003942	-0.516689500284045	-18.9559556748474
chr8	4145060	4145297	238	6	0.403692926038646	0.792195217881784	-0.388502291843138	-18.9544300818108
chr11	42966407	42966731	325	6	0.275690788199953	0.738710483410529	-0.463019695210575	-18.9494003136147
chr6	31976008	31976138	131	7	0.781061143696548	0.343153834000448	0.4379073096961	18.9420290965644
chr9	65633648	65633793	146	7	0.300164361308755	0.765539630682714	-0.465375269373959	-18.9263647771483
chr9	138192651	138192846	196	7	0.595718731519538	0.250774570790352	0.344944160729186	18.8787801820995
chr2	209682102	209682215	114	5	0.950769802853983	0.446998539261322	0.503771263592661	18.8447082699276
chrX	120464295	120464462	168	7	0.527140445397884	0.848047476524106	-0.320907031126222	-18.8441545565546
chr9	65525302	65525416	115	6	0.179512092240885	0.648173023318189	-0.468660931077303	-18.8320794298098
chr5	39789240	39789410	171	6	0.889528841565253	0.422777704016514	0.466751137548739	18.8259214350463
chr4	70882108	70882882	775	6	0.47300101192047	0.885453677757194	-0.412452665836724	-18.8086970063669
chr2	73103360	73103439	80	6	0.525282480809802	0.963679420029777	-0.438396939219974	-18.7989723885328
chr2	53466618	53466876	259	4	0.916909696462893	0.306299031189884	0.610610665273009	18.7778473869665
chr4	63776671	63777095	425	7	0.738988577676134	0.370863323758313	0.368125253917821	18.7744677475063
chr16	25865543	25865955	413	7	0.457491812205054	0.12292691999054	0.334564892214514	18.7631998333308
chr10	132981876	132982154	279	7	0.475101535682341	0.795090360846976	-0.319988825164635	-18.7158145428173
chr11	105822857	105823906	1050	5	0.778163600970575	0.311942852206411	0.466220748764164	18.7011278974783
chr4	132461282	132461653	372	5	0.4320727667285	0.860500100160895	-0.428427333432395	-18.6961501160102
chr2	156045211	156046563	1353	5	0.938742854941957	0.507019913439507	0.431722941502451	18.6820812042772
chrX	80330515	80331602	1088	4	0.0773176986235076	0.669950357307923	-0.592632658684416	-18.6812588761248
chr13	101483508	101483561	54	6	0.955761463911015	0.706502641749658	0.249258822161357	18.6712586922885
chr11	92942310	92942815	506	7	0.566860729260298	0.869841318657934	-0.302980589397635	-18.6696964880482
chrY	3312615	3312828	214	7	0.529030917716074	0.926083020748197	-0.397052103032123	-18.653709402746
chrX	26777177	26777414	238	6	0.434130691487245	0.819510484684634	-0.385379793197389	-18.6456537274341
chr10	55961483	55961751	269	4	0.677781212629002	0.0799634866546018	0.5978177259744	18.6340570460123
chr2	103951046	103951464	419	4	0.413028974600912	0.91828102804999	-0.505252053449078	-18.6304232219552
chr4	70426451	70426871	421	6	0.517165963151713	0.923702791692932	-0.40653682854122	-18.5866307391745
chr6	70158856	70158913	58	4	0.953104678326366	0.305379234801975	0.647725443524391	18.5752329213665
chr7	50971088	50971251	164	5	0.969248938380201	0.536517733253577	0.432731205126623	18.5600886001233
chr8	1556639	1556743	105	6	0.603990536806406	0.945363672303159	-0.341373135496754	-18.5219547573807
chr15	32575149	32575327	179	6	0.766210631664516	0.300271224880921	0.465939406783595	18.510840726827
chrX	29556478	29556706	229	7	0.391257579727897	0.767583686933036	-0.376326107205139	-18.4805831844799
chr17	18970454	18970616	163	6	0.467731867625884	0.874804869544369	-0.407073001918485	-18.4539972828561
chr2	12522523	12523124	602	6	0.855959794534381	0.477036400758585	0.378923393775796	18.4348108587983
chr13	70586620	70586991	372	7	0.777274929591232	0.408517335888667	0.368757593702565	18.4273459300523
chr9	41512430	41516971	4542	7	0.907481750841293	0.459886584357796	0.447595166483496	18.4268839230291
chr19	35211474	35211601	128	4	0.72544188960089	0.0821587210657795	0.64328316853511	18.3752117318781
chr10	133991681	133991781	101	5	0.862591242431729	0.367590375358158	0.495000867073571	18.3611573620523
chrX	3818666	3818784	119	6	0.475859543957524	0.958773714025949	-0.482914170068425	-18.3408229606856
chr9	29146182	29146330	149	7	0.732125312227908	0.350349544747821	0.381775767480086	18.2882072532884
chr18	39400671	39400919	249	6	0.807947592630746	0.413630154769404	0.394317437861343	18.2850932387911
chr11	77403479	77403540	62	7	0.590276311935273	0.900075612829001	-0.309799300893729	-18.2646205839175
chr1	153430296	153430743	448	7	0.351794449106778	0.699430764188603	-0.347636315081825	-18.2574414640217
chr10	88191637	88192420	784	6	0.435626625248926	0.881157125343148	-0.445530500094221	-18.2028141898911
chr11	29241964	29244124	2161	6	0.462538773703432	0.820158089399798	-0.357619315696366	-18.1941985471695
chr13	109003907	109003996	90	6	0.613683982612063	0.972025832762116	-0.358341850150053	-18.1912705489151
chrX	128976997	128977085	89	7	0.470646053238869	0.145680684483758	0.324965368755111	18.1736700332874
chr6	57768553	57769724	1172	6	0.29514879883905	0.689399072787019	-0.394250273947969	-18.1543585670659
chr2	154545459	154545619	161	5	0.975321232786509	0.48160038104377	0.493720851742738	18.1310537226427
chr7	76067881	76068082	202	6	0.387042751932928	0.815120825583592	-0.428078073650664	-18.1161197741726
chr10	28236648	28236852	205	5	0.371280616337209	0.88575525886583	-0.51447464252862	-18.0838615496465
chr6	28520351	28520706	356	4	0.0722045826852583	0.60228760764204	-0.530083024956782	-18.0796780173953
chrX	68115621	68115793	173	4	0.278013308358487	0.818472391118987	-0.5404590827605	-18.0736749616627
chr2	77320950	77321151	202	6	0.664239118713931	0.268474342449766	0.395764776264165	18.0725429278871
chr21	21056158	21056302	145	4	0.765990057780084	0.173565515799835	0.592424541980249	18.0674840148576
chr2	91750046	91750176	131	7	0.414058013182499	0.76734488297211	-0.353286869789611	-18.0280042916673
chr8	36652964	36653803	840	6	0.689818492231884	0.270066404400403	0.419752087831481	18.013272624527
chrX	140687372	140687716	345	7	0.822236824044608	0.454874277278705	0.367362546765903	17.9966126730507
chr4	172759304	172759500	197	5	0.949212993095385	0.573390889382757	0.375822103712628	17.9913743545419
chr3	80658931	80659065	135	7	0.743726331158953	0.368792041415385	0.374934289743568	17.9861448839635
chr9	105098162	105099164	1003	4	0.631095356504401	0.162697817296907	0.468397539207494	17.9751054205956
chrX	91841947	91842341	395	6	0.9231761338669	0.503635453805546	0.419540680061354	17.9656374572262
chrX	136837809	136837913	105	5	0.734710462980789	0.130855263343556	0.603855199637233	17.960062065614
chrX	125349552	125350226	675	4	0.83446438991485	0.219174683798888	0.615289706115962	17.9496558465785
chr10	111403585	111403759	175	4	0.560471665158206	0.981776075935755	-0.42130441077755	-17.9455474514012
chr6	98148940	98150028	1089	6	0.439394968663632	0.835229057355485	-0.395834088691853	-17.9400247701812
chr7	57928666	57928745	80	7	0.540834888948774	0.219010182782123	0.321824706166651	17.9362551549858
chr2	114231397	114231672	276	5	0.924643003696666	0.479704816379594	0.444938187317073	17.8990900158766
chr14	44988330	44989421	1092	4	0.9539356609706	0.393549352755281	0.56038630821532	17.855869446012
chr11	16666554	16666842	289	5	0.775080031745327	0.333352244821312	0.441727786924016	17.841958480288
chrX	147208989	147209119	131	5	0.375353101488587	0.822901426229067	-0.44754832474048	-17.8419170461874
chr3	153518958	153519309	352	5	0.88829800567865	0.486729021689005	0.401568983989645	17.8318030634451
chr7	117035674	117036488	815	4	0.384140042385213	0.96429811090029	-0.580158068515077	-17.8011857016906
chr8	62267917	62268654	738	7	0.375499613248285	0.730516441091193	-0.355016827842908	-17.7903228151234
chr13	39410274	39410473	200	5	0.278396266218023	0.731607334461676	-0.453211068243653	-17.7706897732287
chr20	44676208	44676687	480	7	0.335181334314794	0.681595447941805	-0.346414113627011	-17.7338634650447
chr7	126379572	126380918	1347	6	0.389762186348164	0.815484368169346	-0.425722181821182	-17.732311060608
chr6	137378664	137379262	599	5	0.405908173591796	0.850317408816191	-0.444409235224394	-17.7265267051606
chr11	46194255	46194489	235	6	0.511376465961035	0.887817817246555	-0.37644135128552	-17.7253728390802
chr1	158886770	158888734	1965	5	0.29227015760191	0.585292654851227	-0.293022497249318	-17.6772340718354
chr3	19300628	19301588	961	4	0.883120780664285	0.418530463111695	0.464590317552589	17.6575976792718
chr2	108477929	108478256	328	5	0.922125793556861	0.494006893212488	0.428118900344372	17.6553132995883
chr4	137619424	137619556	133	4	0.200526766989575	0.789905820545519	-0.589379053555944	-17.636800524855
chr9	98789500	98789591	92	6	0.567051435379867	0.186535133988619	0.380516301391248	17.6290850112602
chrX	128668971	128669671	701	6	0.717856221633129	0.347675614434787	0.370180607198342	17.6201151703762
chr18	19743833	19744123	291	5	0.642601420628006	0.186515814844556	0.45608560578345	17.6170638582356
chr4	14424832	14425033	202	5	0.874093819665617	0.380588232484464	0.493505587181153	17.6110207007781
chr3	109195823	109195996	174	6	0.27049245206396	0.658291726733575	-0.387799274669614	-17.5976801300972
chr6	108177061	108177402	342	4	0.859633062650691	0.289884989743727	0.569748072906965	17.5892646400045
chr9	124416884	124417451	568	5	0.879803651535706	0.486855355517324	0.392948296018382	17.5813103185443
chr20	51402205	51402486	282	6	0.839776912193027	0.475870641945675	0.363906270247352	17.5649023546318
chr1	13722904	13723094	191	6	0.327685818119858	0.844430999379539	-0.516745181259682	-17.5448452898004
chrX	146159142	146159342	201	5	0.97589178717874	0.5192852747994	0.45660651237934	17.5247738944861
chr2	173392541	173393388	848	5	0.511183712995299	0.92631935645427	-0.415135643458971	-17.5046485924305
chr18	36619665	36619926	262	4	0.1610636975812	0.640695756444297	-0.479632058863097	-17.5046443702776
chr14	63569212	63570032	821	5	0.465577050722866	0.851588939956861	-0.386011889233995	-17.4977797599389
chrX	103246689	103246967	279	5	0.772442050117641	0.273280212923427	0.499161837194214	17.4891358864807
chr22	37020264	37020407	144	6	0.883854114144636	0.526243622532231	0.357610491612404	17.4820306270067
chr18	22201058	22201493	436	5	0.9731157500696	0.566830614201549	0.406285135868051	17.4746629857588
chr7	57185423	57185604	182	4	0.248748281943742	0.86358394909898	-0.614835667155237	-17.4383392131133
chrX	29493808	29493942	135	5	0.840966445305346	0.336677921903056	0.50428852340229	17.4362778019199
chr14	73699050	73699198	149	6	0.450763696492462	0.820090503636602	-0.369326807144139	-17.4167232843255
chr1	169585196	169585388	193	6	0.307195747602811	0.681901257308198	-0.374705509705387	-17.4116609970959
chr19	54339186	54339543	358	5	0.945960289172329	0.591133785793648	0.354826503378681	17.4051836487256
chr18	55048021	55048589	569	4	0.850646097555163	0.23821697834583	0.612429119209333	17.3846762737279
chr2	4691797	4692090	294	5	0.469183950601643	0.92329099001479	-0.454107039413147	-17.3811445673605
chr7	61141863	61141974	112	5	0.311207751316553	0.880097200014426	-0.568889448697873	-17.3775240059861
chr12	69816279	69816397	119	5	0.705875663221206	0.981819922250369	-0.275944259029163	-17.377304043435
chr8	32127381	32127795	415	6	0.78039657163158	0.410466133071971	0.369930438559609	17.3671197475697
chr9	44617698	44619572	1875	5	0.23763347105689	0.807892425244925	-0.570258954188036	-17.3650264711166
chrX	80765596	80766433	838	5	0.396865729111915	0.859400884887461	-0.462535155775546	-17.3472648537265
chr7	64108128	64108300	173	5	0.47545999971895	0.922582205731344	-0.447122206012394	-17.3346584267954
chr12	71516400	71516591	192	5	0.441952825146296	0.904046804335173	-0.462093979188877	-17.3225962778019
chr7	56990922	56991278	357	5	0.652600320606055	0.170106350468323	0.482493970137733	17.3210093277337
chr6	48708224	48708401	178	4	0.26901718259391	0.852363880230615	-0.583346697636705	-17.3009698469483
chr19	14955537	14955754	218	6	0.412061445613738	0.797757597455213	-0.385696151841476	-17.296372596398
chr12	87936927	87937502	576	6	0.828301375131902	0.486893695806984	0.341407679324918	17.2647754896166
chr7	57108633	57110700	2068	5	0.90321837706691	0.375779317643959	0.527439059422951	17.2260389913231
chr2	116964903	116965104	202	5	0.841593082365162	0.385370260254203	0.456222822110959	17.2116234189909
chr10	9564744	9565206	463	5	0.305278784839096	0.808017179937252	-0.502738395098156	-17.2072446749132
chr18	63579975	63580244	270	5	0.89112976840062	0.447907211516629	0.44322255688399	17.2040934915543
chr6	78615276	78615507	232	5	0.803327480324016	0.286902318368103	0.516425161955913	17.1727550716499
chr11	124121794	124122106	313	4	0.256347404124202	0.751627605994209	-0.495280201870007	-17.1378706803034
chr2	14562048	14562339	292	4	0.94021974831074	0.450924568572757	0.489295179737983	17.1337445059378
chr20	26086795	26086997	203	5	0.252154507657862	0.71403351977405	-0.461879012116189	-17.1237312787923
chr4	135730526	135731622	1097	4	0.447154276528378	0.873918447256783	-0.426764170728406	-17.0727686656323
chr15	29036090	29036740	651	6	0.532976166273721	0.896311773967544	-0.363335607693823	-17.0635355300807
chrX	105254317	105255371	1055	4	0.319783345390425	0.841856917724888	-0.522073572334464	-17.0373722183961
chr3	8656967	8657600	634	5	0.434125946221719	0.843918546259032	-0.409792600037313	-17.0298742666867
chr19	1034344	1034414	71	6	0.571876086278735	0.91865529724877	-0.346779210970035	-17.0220906648867
chr14	48376138	48376300	163	4	0.927045663258211	0.366112228034986	0.560933435223224	17.0188784847654
chrX	81871938	81872062	125	6	0.806796211861351	0.454387527902826	0.352408683958525	16.9623571524233
chr20	49286648	49286842	195	6	0.567896223808015	0.901787375903921	-0.333891152095906	-16.9560794236654
chr9	29709857	29710135	279	5	0.331085240589302	0.77953900626922	-0.448453765679918	-16.917158651324
chr10	46189895	46189992	98	6	0.426639095704764	0.829739579087803	-0.403100483383039	-16.8875782957885
chr2	106890350	106890458	109	6	0.472089487137666	0.900406649977988	-0.428317162840323	-16.8852822336389
chr1	147547342	147547448	107	4	0.973464527885232	0.349695909251614	0.623768618633618	16.8688269405653
chr10	42646271	42646336	66	7	0.570020126543063	0.911334560706452	-0.341314434163389	-16.8670856971639
chrX	127114484	127114578	95	4	0.133055491272147	0.764685553704796	-0.631630062432649	-16.8474986815453
chrX	89232769	89232864	96	4	0.162378026138106	0.758817059171631	-0.596439033033525	-16.8385963380018
chr7	57079523	57079733	211	6	0.872276998784607	0.472896467313044	0.399380531471563	16.8234121598396
chrX	43557331	43557719	389	5	0.445411747725527	0.837147492601476	-0.391735744875949	-16.818080292679
chr8	15066777	15066968	192	5	0.266645593757512	0.803493239009186	-0.536847645251674	-16.8169469264364
chr4	111543811	111543908	98	6	0.509863615305149	0.182735094047453	0.327128521257696	16.8125633732477
chr11	41915979	41916395	417	5	0.298508457140202	0.793379509439711	-0.49487105229951	-16.7980414172948
chr9	28286141	28286877	737	6	0.86298809660527	0.488415890084831	0.374572206520439	16.7879661085146
chr13	83015258	83016215	958	6	0.397250434219814	0.849513450494965	-0.452263016275151	-16.7879167778776
chr11	60719630	60719819	190	6	0.393195459870048	0.0828799203675177	0.31031553950253	16.7774069970976
chr12	104116493	104116982	490	5	0.910629751440757	0.555803106895162	0.354826644545595	16.7767441923766
chr1	162506128	162506349	222	5	0.580841822022461	0.943071896496829	-0.362230074474368	-16.7473252127118
chrX	57920737	57921101	365	5	0.361224119361936	0.815359745708951	-0.454135626347015	-16.698552101367
chr12	55188116	55188296	181	5	0.536934776027488	0.941006863084331	-0.404072087056842	-16.6937157537982
chr10	96876003	96876180	178	4	0.855379643516733	0.273112332221913	0.58226731129482	16.6644495039839
chr2	225491605	225491955	351	5	0.442373463745906	0.861973508031064	-0.419600044285158	-16.6593043098237
chr19	35996368	35996600	233	5	0.833032587149257	0.462727280995325	0.370305306153932	16.6509851088646
chr12	108702231	108702440	210	6	0.462583027361673	0.84591039235807	-0.383327364996397	-16.6435969012798
chr9	42545506	42549137	3632	7	0.898774645378462	0.426733241739259	0.472041403639204	16.638514430627
